rectangle1 car12 0, 4 0
rectangle2 car8 1, 6 5
rectangle3 car8 1, 0 5
rectangle4 car12 1, 7 0
rectangle5 car12 0, 0 5
rectangle6 car12 0, 3 1
rectangle7 car17 0, 1 11
rectangle8 car17 1, 18 5
rectangle9 car17 0, 12 9
rectangle10 car17 0, 0 11
rectangle11 car17 1, 2 3
rectangle12 car8 0, 5 5
rectangle13 car8 1, 0 9
rectangle14 car12 0, 0 0
rectangle15 car17 0, 0 10
rectangle16 car17 0, 0 12
rectangle17 car17 0, 7 5
rectangle18 car17 1, 0 5
rectangle19 car17 0, 15 5
rectangle20 car17 0, 0 0
rectangle21 car8 1, 0 0
rectangle22 car17 1, 18 8
rectangle23 car17 1, 9 11
rectangle24 car17 1, 4 11
rectangle25 car17 1, 19 0
rectangle26 car12 1, 5 4
rectangle27 car17 0, 7 0
rectangle28 car17 1, 5 1
rectangle29 car8 1, 9 1
rectangle30 car12 1, 3 0
rectangle31 car17 1, 15 8
rectangle32 car17 1, 14 0
rectangle33 car17 0, 12 12
rectangle34 car17 0, 6 0
rectangle35 car12 0, 5 0
rectangle36 car17 1, 19 5
rectangle37 car17 1, 15 10
rectangle38 car17 0, 18 12
rectangle39 car17 1, 0 3
rectangle40 car17 1, 10 9
rectangle41 car17 1, 5 2
rectangle42 car17 0, 10 5
rectangle43 car17 1, 11 9
rectangle44 car17 1, 18 10
rectangle45 car17 1, 8 11
rectangle46 car17 1, 10 0
rectangle47 car17 0, 14 12
rectangle48 car17 1, 22 5
rectangle49 car17 1, 5 7
rectangle50 car8 1, 5 9
rectangle51 car8 0, 5 0
rectangle52 car17 1, 15 9
