rectangle1 car97 1, 15 0
rectangle257 car106 0, 21 10
rectangle258 car92 0, 3 9
rectangle259 car105 0, 15 5
rectangle260 car94 0, 0 2
rectangle261 car110 1, 0 16
rectangle262 car106 1, 13 9
rectangle263 car105 0, 23 5
rectangle264 car98 0, 13 0
rectangle265 car97 0, 20 2
rectangle266 car110 1, 6 5
rectangle267 car107 1, 10 0
rectangle268 car105 0, 9 0
rectangle269 car107 0, 4 0
rectangle270 car110 1, 1 11
rectangle271 car110 0, 0 9
rectangle272 car40 0, 4 4
rectangle273 car106 0, 12 5
rectangle274 car94 0, 6 3
rectangle275 car105 1, 4 0
rectangle276 car110 0, 5 0
rectangle277 car41 1, 14 3
rectangle278 car110 1, 3 19
rectangle279 car98 0, 0 5
rectangle280 car110 1, 10 15
rectangle281 car97 0, 5 13
rectangle282 car97 1, 0 19
rectangle283 car97 0, 6 3
rectangle284 car110 1, 8 10
rectangle285 car110 1, 6 0
rectangle286 car106 0, 9 4
rectangle287 car82 0, 5 4
rectangle288 car110 1, 5 14
rectangle289 car97 0, 0 17
rectangle290 car98 1, 3 10
rectangle291 car110 1, 5 11
rectangle292 car94 1, 0 18
rectangle293 car98 1, 0 0
rectangle294 car106 1, 0 9
rectangle295 car106 1, 10 5
rectangle296 car110 0, 2 19
rectangle297 car110 0, 10 5
rectangle298 car98 1, 12 5
rectangle299 car97 1, 8 3
rectangle300 car40 1, 8 6
