rectangle1 car7 1, 10 1
rectangle2 car11 1, 8 15
rectangle3 car7 1, 0 0
rectangle4 car7 0, 0 1
rectangle5 car11 1, 4 10
rectangle6 car11 1, 9 5
rectangle7 car11 1, 11 0
rectangle8 car11 1, 0 6
rectangle9 car11 1, 5 10
rectangle10 car11 1, 9 9
rectangle11 car7 0, 4 1
rectangle12 car11 1, 3 0
rectangle13 car11 0, 0 10
rectangle14 car11 1, 5 12
rectangle15 car11 0, 10 10
rectangle16 car11 0, 1 0
rectangle17 car11 0, 9 0
rectangle18 car11 1, 3 10
rectangle19 car11 1, 1 2
rectangle20 car11 1, 8 13
rectangle21 car7 0, 3 0
rectangle22 car7 0, 5 3
rectangle23 car11 1, 3 15
rectangle24 car11 1, 4 2
rectangle25 car11 0, 4 8
rectangle26 car11 1, 5 4
rectangle27 car11 1, 4 5
rectangle28 car7 0, 6 3
rectangle29 car7 0, 5 0
rectangle30 car11 1, 0 0
rectangle31 car11 1, 0 15
rectangle32 car11 1, 2 15
