rectangle1 car14 1, 0 10
rectangle109 car66 1, 6 7
rectangle110 car54 1, 7 0
rectangle111 car64 0, 1 7
rectangle112 car13 1, 10 0
rectangle113 car15 0, 3 5
rectangle114 car54 1, 1 9
rectangle115 car38 1, 3 0
rectangle116 car15 1, 3 11
rectangle117 car6 1, 5 0
rectangle118 car14 0, 4 1
rectangle119 car17 1, 0 6
rectangle120 car10 0, 10 9
rectangle121 car31 0, 0 5
rectangle122 car54 0, 3 5
rectangle123 car14 1, 2 5
rectangle124 car12 0, 4 0
rectangle125 car10 0, 3 0
rectangle126 car5 1, 1 4
rectangle127 car54 1, 9 7
rectangle128 car21 1, 8 2
rectangle129 car15 1, 0 14
rectangle130 car14 0, 5 8
rectangle131 car24 0, 0 0
rectangle132 car14 1, 0 5
rectangle133 car54 1, 3 0
rectangle134 car64 1, 0 0
rectangle135 car66 0, 11 0
rectangle136 car54 0, 12 5
rectangle137 car15 1, 3 13
rectangle138 car29 0, 8 9
rectangle139 car62 0, 7 10
rectangle140 car21 0, 5 2
rectangle141 car24 0, 7 7
rectangle142 car62 1, 4 15
rectangle143 car10 0, 10 0
rectangle144 car66 1, 8 3
rectangle145 car26 0, 0 4
rectangle146 car66 1, 8 8
rectangle147 car66 0, 3 1
rectangle148 car66 0, 0 0
rectangle149 car55 0, 0 0
rectangle150 car57 1, 0 0
rectangle151 car10 1, 1 4
rectangle152 car24 0, 7 0
rectangle153 car13 1, 3 2
rectangle154 car14 0, 2 14
rectangle155 car24 1, 4 6
rectangle156 car14 0, 6 1
rectangle157 car10 0, 0 0
rectangle158 car62 1, 3 10
rectangle159 car38 1, 1 4
rectangle160 car21 0, 4 6
rectangle161 car31 1, 4 8
rectangle162 car66 0, 11 4
rectangle163 car57 0, 2 3
rectangle164 car66 0, 5 7
rectangle165 car31 0, 0 0
rectangle166 car10 1, 5 9
rectangle167 car29 1, 7 12
rectangle168 car31 1, 0 2
rectangle169 car10 1, 0 10
rectangle170 car54 0, 9 8
rectangle171 car10 1, 5 0
rectangle172 car10 0, 0 1
rectangle173 car64 1, 2 2
rectangle174 car26 0, 2 3
rectangle175 car66 0, 0 7
rectangle176 car29 1, 5 9
rectangle177 car54 1, 4 10
rectangle178 car38 1, 2 17
rectangle179 car38 1, 9 14
rectangle180 car64 0, 1 6
rectangle181 car57 0, 0 10
rectangle182 car54 1, 3 4
rectangle183 car38 1, 8 0
rectangle184 car62 1, 3 5
rectangle185 car31 0, 1 0
rectangle186 car10 1, 5 13
rectangle187 car15 0, 0 10
rectangle188 car55 1, 0 10
rectangle189 car38 0, 4 7
rectangle190 car14 1, 4 0
rectangle191 car62 1, 2 3
rectangle192 car66 0, 9 0
rectangle193 car62 0, 3 15
rectangle194 car38 1, 4 12
rectangle195 car57 1, 0 6
rectangle196 car24 1, 12 6
rectangle197 car55 0, 2 9
rectangle198 car24 1, 10 1
rectangle199 car54 0, 0 6
rectangle200 car14 0, 4 10
rectangle201 car10 0, 0 9
rectangle202 car54 1, 12 2
rectangle203 car38 1, 9 5
rectangle204 car17 1, 4 0
rectangle205 car62 1, 0 0
rectangle206 car55 1, 3 10
rectangle207 car5 0, 0 5
rectangle208 car13 1, 0 0
rectangle209 car17 1, 3 5
rectangle210 car62 1, 2 0
