rectangle1 car145 1, 4 16
rectangle272 car146 1, 12 3
rectangle273 car148 1, 8 2
rectangle274 car128 0, 6 1
rectangle275 car159 1, 0 1
rectangle276 car151 0, 17 2
rectangle277 car119 1, 3 4
rectangle278 car4 0, 5 2
rectangle279 car89 0, 0 4
rectangle280 car13 0, 11 4
rectangle281 car6 1, 3 7
rectangle282 car135 1, 6 0
rectangle283 car115 1, 0 3
rectangle284 car160 0, 9 4
rectangle285 car78 0, 0 1
rectangle286 car152 1, 12 0
rectangle287 car2 1, 0 4
rectangle288 car164 1, 0 0
rectangle289 car146 1, 2 4
rectangle290 car162 1, 0 10
rectangle291 car153 1, 5 4
rectangle292 car138 0, 0 3
rectangle293 car16 1, 3 8
rectangle294 car158 1, 3 1
rectangle295 car158 1, 0 4
rectangle296 car160 1, 16 0
rectangle297 car153 1, 17 3
rectangle298 car144 1, 8 5
rectangle299 car41 1, 5 0
rectangle300 car153 0, 18 2
rectangle301 car135 0, 7 3
rectangle302 car13 1, 8 0
rectangle303 car166 1, 5 1
rectangle304 car153 1, 17 6
rectangle305 car167 1, 2 0
rectangle306 car166 0, 0 0
rectangle307 car167 1, 12 0
rectangle308 car162 1, 0 12
rectangle309 car41 1, 0 0
rectangle310 car13 0, 4 0
rectangle311 car82 0, 3 11
rectangle312 car164 1, 0 7
rectangle313 car147 0, 4 6
rectangle314 car160 1, 11 6
rectangle315 car167 1, 0 0
rectangle316 car5 1, 5 0
rectangle317 car152 1, 9 5
rectangle318 car152 1, 1 7
rectangle319 car5 1, 0 9
rectangle320 car144 1, 12 9
rectangle321 car153 1, 0 7
rectangle322 car144 1, 7 9
rectangle323 car143 1, 4 7
rectangle324 car17 1, 2 5
rectangle325 car153 1, 8 7
rectangle326 car82 1, 4 5
rectangle327 car4 0, 0 1
rectangle328 car153 1, 8 5
rectangle329 car116 1, 0 0
rectangle330 car144 1, 3 9
rectangle331 car144 1, 2 0
rectangle332 car144 1, 8 4
rectangle333 car96 0, 0 1
rectangle334 car16 1, 1 4
rectangle335 car158 1, 1 13
rectangle336 car11 0, 8 0
rectangle337 car116 1, 0 1
rectangle338 car145 1, 5 6
rectangle339 car145 0, 0 6
rectangle340 car75 0, 6 0
rectangle341 car82 1, 4 11
rectangle342 car144 1, 13 5
rectangle343 car159 1, 5 4
rectangle344 car154 1, 4 3
rectangle345 car128 0, 9 4
rectangle346 car135 1, 7 0
rectangle347 car160 1, 22 3
rectangle348 car102 1, 0 0
rectangle349 car41 0, 0 8
rectangle350 car146 0, 0 9
rectangle351 car135 0, 4 5
rectangle352 car2 0, 3 5
rectangle353 car2 1, 3 3
rectangle354 car146 0, 1 0
rectangle355 car138 0, 5 5
rectangle356 car40 1, 5 1
rectangle357 car140 1, 6 1
rectangle358 car152 1, 10 1
rectangle359 car143 0, 0 10
rectangle360 car9 0, 3 1
rectangle361 car144 1, 7 0
rectangle362 car118 1, 0 0
rectangle363 car143 1, 12 0
rectangle364 car106 1, 6 4
rectangle365 car4 1, 5 4
rectangle366 car2 0, 5 8
rectangle367 car144 1, 0 0
rectangle368 car148 1, 0 11
rectangle369 car148 1, 14 2
rectangle370 car142 1, 0 5
rectangle371 car72 1, 6 8
rectangle372 car16 1, 13 5
rectangle373 car162 1, 4 2
rectangle374 car51 1, 0 4
rectangle375 car17 0, 5 0
rectangle376 car143 1, 15 5
rectangle377 car74 0, 0 0
rectangle378 car144 0, 7 4
rectangle379 car151 1, 7 8
rectangle380 car143 0, 10 7
rectangle381 car16 1, 5 2
rectangle382 car153 1, 14 5
rectangle383 car25 1, 0 1
rectangle384 car153 0, 0 9
rectangle385 car138 1, 0 0
rectangle386 car144 1, 5 5
rectangle387 car138 0, 0 1
rectangle388 car19 1, 8 0
rectangle389 car2 1, 4 0
rectangle390 car147 0, 10 0
rectangle391 car148 1, 6 7
rectangle392 car19 1, 3 2
rectangle393 car164 0, 6 0
rectangle394 car159 0, 1 8
rectangle395 car140 1, 1 0
rectangle396 car143 1, 10 13
rectangle397 car19 1, 3 5
rectangle398 car45 1, 0 0
rectangle399 car41 1, 0 7
rectangle400 car40 0, 1 4
rectangle401 car151 1, 0 9
rectangle402 car144 1, 3 5
rectangle403 car16 1, 0 5
rectangle404 car135 0, 5 7
rectangle405 car50 0, 7 0
rectangle406 car135 1, 0 3
rectangle407 car152 1, 2 0
rectangle408 car140 1, 3 4
rectangle409 car144 1, 7 3
rectangle410 car78 1, 5 6
rectangle411 car70 1, 1 2
rectangle412 car143 1, 7 3
rectangle413 car30 0, 0 4
rectangle414 car8 1, 2 6
rectangle415 car16 1, 7 1
rectangle416 car143 1, 5 7
rectangle417 car115 0, 2 0
rectangle418 car10 0, 4 5
rectangle419 car2 1, 5 1
rectangle420 car12 1, 8 11
rectangle421 car54 0, 3 0
rectangle422 car148 0, 0 0
rectangle423 car16 1, 0 6
rectangle424 car41 1, 12 8
rectangle425 car17 1, 6 6
rectangle426 car10 0, 7 0
rectangle427 car42 0, 2 0
rectangle428 car10 1, 3 2
rectangle429 car10 0, 5 0
rectangle430 car115 0, 0 2
rectangle431 car13 1, 5 0
rectangle432 car8 1, 0 5
rectangle433 car10 0, 7 4
rectangle434 car135 1, 0 2
rectangle435 car77 0, 0 0
rectangle436 car41 0, 10 5
rectangle437 car154 0, 0 1
rectangle438 car25 0, 3 2
rectangle439 car142 1, 5 4
rectangle440 car16 1, 5 5
rectangle441 car54 1, 1 1
rectangle442 car16 1, 9 5
rectangle443 car10 1, 0 2
rectangle444 car82 0, 0 0
rectangle445 car26 1, 0 0
rectangle446 car8 1, 0 6
rectangle447 car10 1, 0 6
rectangle448 car34 1, 0 0
rectangle449 car16 0, 1 0
rectangle450 car158 1, 4 12
rectangle451 car25 1, 5 0
rectangle452 car75 1, 0 4
rectangle453 car19 0, 0 1
rectangle454 car6 0, 4 1
rectangle455 car6 1, 1 0
rectangle456 car16 1, 5 8
rectangle457 car166 1, 7 5
rectangle458 car5 1, 0 0
rectangle459 car166 1, 1 8
rectangle460 car166 1, 8 0
rectangle461 car13 0, 0 0
rectangle462 car166 1, 0 3
rectangle463 car166 1, 5 3
rectangle464 car143 1, 1 2
rectangle465 car151 1, 0 0
rectangle466 car128 1, 6 5
rectangle467 car143 1, 4 0
rectangle468 car10 0, 0 0
rectangle469 car143 1, 0 12
rectangle470 car41 0, 1 4
rectangle471 car41 0, 5 9
rectangle472 car10 0, 9 4
rectangle473 car47 1, 5 2
rectangle474 car5 1, 0 6
rectangle475 car11 0, 1 0
rectangle476 car17 1, 0 4
rectangle477 car14 0, 1 0
rectangle478 car41 1, 4 9
rectangle479 car41 0, 10 0
rectangle480 car82 0, 0 11
rectangle481 car166 1, 6 6
rectangle482 car166 1, 6 11
rectangle483 car166 1, 0 10
rectangle484 car47 1, 3 5
rectangle485 car166 1, 7 12
rectangle486 car146 1, 6 6
rectangle487 car158 0, 5 12
rectangle488 car32 1, 0 0
rectangle489 car145 1, 0 2
rectangle490 car144 0, 2 1
rectangle491 car82 1, 5 1
rectangle492 car74 1, 4 2
rectangle493 car82 1, 0 9
rectangle494 car82 1, 5 8
rectangle495 car164 0, 3 5
rectangle496 car166 1, 6 10
rectangle497 car17 1, 1 0
rectangle498 car20 1, 0 0
rectangle499 car17 1, 0 12
rectangle500 car156 1, 0 0
