rectangle1 car12 1, 5 5
rectangle2 car12 1, 4 5
rectangle3 car12 1, 2 0
rectangle4 car12 0, 1 5
rectangle5 car12 1, 0 0
rectangle6 car15 0, 13 2
rectangle7 car15 1, 2 6
rectangle8 car13 0, 3 7
rectangle9 car15 1, 14 0
rectangle10 car12 1, 6 1
rectangle11 car15 0, 0 8
rectangle12 car15 0, 14 5
rectangle13 car13 1, 16 3
rectangle14 car15 1, 5 5
rectangle15 car12 0, 2 4
rectangle16 car15 1, 6 0
rectangle17 car13 0, 0 0
rectangle18 car15 0, 0 0
rectangle19 car13 1, 10 4
rectangle20 car12 1, 4 0
rectangle21 car12 0, 0 1
rectangle22 car15 1, 8 2
rectangle23 car15 1, 15 0
rectangle24 car15 1, 5 1
rectangle25 car12 1, 1 7
rectangle26 car13 0, 10 0
rectangle27 car15 1, 0 6
rectangle28 car13 1, 14 2
rectangle29 car15 1, 13 7
rectangle30 car13 1, 0 4
rectangle31 car15 1, 4 6
rectangle32 car12 0, 0 5
rectangle33 car13 0, 6 0
rectangle34 car15 0, 9 0
rectangle35 car15 1, 5 0
rectangle36 car15 0, 11 7
rectangle37 car15 1, 13 8
rectangle38 car13 0, 16 0
rectangle39 car15 0, 11 2
rectangle40 car15 0, 4 0
rectangle41 car12 0, 7 0
rectangle42 car13 0, 2 4
rectangle43 car15 1, 8 0
rectangle44 car15 1, 0 5
rectangle45 car15 0, 9 2
rectangle46 car15 1, 11 8
rectangle47 car15 0, 7 6
rectangle48 car13 1, 7 4
rectangle49 car15 1, 13 5
