rectangle1 car8 1, 3 14
rectangle2 car8 1, 6 19
rectangle3 car6 0, 2 6
rectangle4 car8 1, 6 14
rectangle5 car8 1, 0 1
rectangle6 car8 0, 0 21
rectangle7 car8 1, 0 0
rectangle8 car8 1, 2 19
rectangle9 car6 1, 0 6
rectangle10 car8 0, 8 5
rectangle11 car8 1, 5 0
rectangle12 car8 0, 7 1
rectangle13 car8 0, 0 3
rectangle14 car8 1, 2 1
rectangle15 car8 0, 0 10
rectangle16 car8 1, 6 10
rectangle17 car8 0, 0 5
rectangle18 car8 1, 0 16
rectangle19 car8 1, 0 14
rectangle20 car8 1, 3 1
rectangle21 car8 1, 1 19
rectangle22 car6 1, 0 5
rectangle23 car8 1, 1 16
rectangle24 car6 1, 0 0
rectangle25 car8 0, 3 23
rectangle26 car8 1, 5 10
rectangle27 car8 0, 7 4
rectangle28 car8 1, 2 6
