rectangle1 car8 1, 3 6
rectangle2 car1 1, 3 0
rectangle3 car1 1, 1 0
rectangle4 car1 1, 3 3
rectangle5 car8 0, 5 5
rectangle6 car8 1, 3 3
rectangle7 car8 0, 0 1
rectangle8 car3 0, 3 0
rectangle9 car8 0, 3 5
rectangle10 car8 1, 0 8
rectangle11 car8 0, 1 1
rectangle12 car8 0, 5 0
rectangle13 car8 1, 0 0
rectangle14 car3 1, 3 6
rectangle15 car3 0, 0 4
rectangle16 car8 0, 0 3
rectangle17 car3 0, 3 1
rectangle18 car3 1, 0 0
rectangle19 car1 1, 0 3
