rectangle1 car9 1, 3 21
rectangle2 car9 0, 15 19
rectangle3 car9 1, 0 1
rectangle4 car9 1, 3 0
rectangle5 car9 1, 13 14
rectangle6 car9 1, 3 4
rectangle7 car9 0, 3 12
rectangle8 car9 1, 3 8
rectangle9 car9 0, 0 0
rectangle10 car9 0, 12 13
rectangle11 car9 1, 0 6
rectangle12 car9 1, 8 7
rectangle13 car9 0, 1 1
rectangle14 car9 1, 13 8
rectangle15 car9 0, 13 11
rectangle16 car9 0, 16 8
rectangle17 car9 1, 13 18
rectangle18 car9 0, 11 24
rectangle19 car9 1, 13 12
rectangle20 car9 1, 15 2
rectangle21 car9 0, 13 2
rectangle22 car9 0, 17 19
rectangle23 car9 1, 9 4
rectangle24 car9 1, 8 0
