rectangle1 car12 1, 19 6
rectangle2 car12 1, 5 0
rectangle3 car12 1, 16 3
rectangle4 car9 1, 0 7
rectangle5 car12 0, 18 1
rectangle6 car9 1, 0 1
rectangle7 car12 0, 0 2
rectangle8 car12 1, 0 5
rectangle9 car12 1, 18 2
rectangle10 car12 0, 10 0
rectangle11 car12 1, 8 5
rectangle12 car12 1, 15 3
rectangle13 car9 1, 1 3
rectangle14 car12 0, 2 2
rectangle15 car12 0, 0 0
rectangle16 car9 0, 5 0
rectangle17 car12 0, 12 5
rectangle18 car12 1, 15 0
rectangle19 car9 0, 5 3
rectangle20 car12 0, 1 5
rectangle21 car12 1, 20 6
rectangle22 car12 1, 17 3
rectangle23 car12 1, 3 5
rectangle24 car12 0, 18 0
rectangle25 car12 1, 6 1
rectangle26 car9 1, 3 3
rectangle27 car9 1, 6 7
rectangle28 car9 1, 0 0
rectangle29 car9 0, 1 1
rectangle30 car9 0, 2 7
rectangle31 car12 1, 19 3
rectangle32 car12 0, 5 1
rectangle33 car9 0, 0 4
