rectangle1 car4 0, 0 3
rectangle2 car4 1, 2 0
rectangle3 car4 1, 4 0
rectangle4 car4 1, 0 11
rectangle5 car4 1, 4 12
rectangle6 car4 0, 0 4
rectangle7 car4 1, 3 11
rectangle8 car4 0, 0 0
rectangle9 car4 1, 7 8
rectangle10 car4 0, 3 3
rectangle11 car4 0, 1 2
rectangle12 car4 1, 3 8
rectangle13 car4 0, 0 12
rectangle14 car4 1, 0 8
rectangle15 car4 0, 1 3
rectangle16 car4 1, 5 5
rectangle17 car4 0, 7 3
rectangle18 car4 0, 3 5
