rectangle1 car11 0, 2 9
rectangle2 car11 0, 8 0
rectangle3 car11 0, 9 0
rectangle4 car11 1, 13 0
rectangle5 car11 1, 3 0
rectangle6 car11 0, 9 1
rectangle7 car11 0, 9 3
rectangle8 car11 1, 12 8
rectangle9 car11 1, 17 10
rectangle10 car11 1, 0 8
rectangle11 car11 1, 16 3
rectangle12 car11 0, 0 6
rectangle13 car11 1, 20 3
rectangle14 car11 1, 18 0
rectangle15 car11 1, 12 5
rectangle16 car11 0, 9 8
rectangle17 car11 1, 8 10
rectangle18 car11 0, 13 8
rectangle19 car11 1, 0 2
rectangle20 car11 1, 2 4
rectangle21 car11 0, 8 5
rectangle22 car11 1, 16 0
rectangle23 car11 1, 18 5
rectangle24 car11 1, 19 5
rectangle25 car11 1, 6 4
rectangle26 car11 0, 4 1
rectangle27 car11 0, 16 10
rectangle28 car11 1, 3 9
rectangle29 car11 0, 16 6
