rectangle1 car56 0, 11 18
rectangle2 car56 0, 5 15
rectangle3 car54 1, 21 11
rectangle4 car16 1, 0 5
rectangle5 car56 1, 5 2
rectangle6 car53 1, 6 7
rectangle7 car62 1, 0 3
rectangle8 car54 0, 3 3
rectangle9 car57 0, 10 2
rectangle10 car62 1, 6 2
rectangle11 car57 0, 16 0
rectangle12 car57 1, 13 6
rectangle13 car57 0, 11 0
rectangle14 car56 0, 0 20
rectangle15 car57 0, 4 2
rectangle16 car62 1, 0 10
rectangle17 car62 1, 6 15
rectangle18 car54 1, 5 0
rectangle19 car54 1, 23 0
rectangle20 car54 1, 11 12
rectangle21 car57 1, 11 6
rectangle22 car57 0, 0 9
rectangle23 car57 0, 21 0
rectangle24 car57 1, 17 12
rectangle25 car57 1, 6 5
rectangle26 car57 0, 21 2
rectangle27 car16 0, 0 8
rectangle28 car56 1, 1 7
rectangle29 car54 0, 6 3
rectangle30 car56 0, 16 14
rectangle31 car57 0, 0 11
rectangle32 car54 1, 14 8
rectangle33 car57 1, 12 12
rectangle34 car54 0, 14 0
rectangle35 car56 1, 5 14
rectangle36 car16 1, 8 0
rectangle37 car53 0, 0 5
rectangle38 car62 1, 8 19
rectangle39 car57 0, 0 10
rectangle40 car54 0, 3 4
rectangle41 car57 1, 4 6
rectangle42 car54 1, 13 17
rectangle43 car54 1, 3 11
rectangle44 car57 0, 0 4
rectangle45 car54 1, 9 1
rectangle46 car56 0, 4 6
rectangle47 car53 1, 5 5
rectangle48 car54 0, 0 9
rectangle49 car56 1, 10 2
rectangle50 car54 1, 3 7
rectangle51 car57 0, 11 11
rectangle52 car16 1, 0 6
rectangle53 car53 1, 0 6
rectangle54 car62 1, 8 10
rectangle55 car62 1, 7 15
rectangle56 car53 1, 5 0
rectangle57 car54 1, 4 15
rectangle58 car57 1, 8 8
rectangle59 car54 1, 0 15
rectangle60 car56 1, 0 0
rectangle61 car54 0, 19 0
rectangle62 car16 0, 2 9
rectangle63 car16 0, 7 8
rectangle64 car57 1, 19 6
rectangle65 car57 1, 10 4
rectangle66 car56 0, 0 15
rectangle67 car57 0, 11 4
rectangle68 car54 1, 20 5
rectangle69 car62 0, 4 10
rectangle70 car57 1, 13 0
rectangle71 car16 0, 5 9
rectangle72 car56 1, 6 20
rectangle73 car56 1, 7 0
rectangle74 car54 1, 16 4
rectangle75 car16 0, 2 3
rectangle76 car54 0, 19 13
rectangle77 car57 1, 0 3
rectangle78 car56 1, 2 13
rectangle79 car57 1, 0 2
rectangle80 car57 1, 21 10
rectangle81 car53 1, 7 0
rectangle82 car54 1, 8 10
rectangle83 car57 0, 4 0
rectangle84 car54 0, 8 14
rectangle85 car56 1, 1 5
rectangle86 car54 1, 11 4
rectangle87 car62 0, 5 0
rectangle88 car54 1, 20 11
rectangle89 car53 1, 0 0
rectangle90 car57 1, 8 7
rectangle91 car54 0, 0 3
rectangle92 car57 0, 6 11
rectangle93 car56 0, 3 0
rectangle94 car54 1, 8 17
rectangle95 car54 1, 21 15
rectangle96 car57 0, 5 0
rectangle97 car62 0, 0 0
rectangle98 car54 0, 19 6
rectangle99 car54 1, 19 2
rectangle100 car54 0, 14 14
rectangle101 car56 0, 12 1
rectangle102 car16 0, 5 1
rectangle103 car54 0, 8 5
rectangle104 car62 1, 6 6
rectangle105 car56 1, 16 0
rectangle106 car53 1, 6 4
rectangle107 car57 0, 2 0
rectangle108 car53 1, 10 7
rectangle109 car57 0, 8 0
rectangle110 car54 1, 10 0
rectangle111 car56 1, 15 23
rectangle112 car16 0, 2 0
rectangle113 car56 1, 11 14
rectangle114 car56 1, 9 19
rectangle115 car16 1, 4 6
rectangle116 car16 1, 7 5
rectangle117 car54 1, 11 6
rectangle118 car57 0, 19 0
rectangle119 car56 1, 1 11
rectangle120 car54 1, 22 15
rectangle121 car56 0, 9 18
rectangle122 car56 1, 7 16
rectangle123 car54 1, 2 0
rectangle124 car57 1, 22 9
rectangle125 car54 0, 13 8
rectangle126 car54 1, 10 8
rectangle127 car56 0, 3 5
rectangle128 car54 1, 14 16
rectangle129 car56 0, 11 0
rectangle130 car62 0, 3 19
rectangle131 car57 1, 12 8
rectangle132 car16 1, 0 0
rectangle133 car62 1, 1 15
rectangle134 car16 1, 6 5
rectangle135 car62 1, 0 18
rectangle136 car54 1, 17 17
rectangle137 car57 1, 5 11
rectangle138 car57 1, 17 9
rectangle139 car54 0, 20 9
rectangle140 car57 1, 3 1
rectangle141 car56 1, 19 11
rectangle142 car54 0, 8 2
rectangle143 car53 0, 9 2
rectangle144 car16 0, 9 8
rectangle145 car54 0, 8 12
rectangle146 car56 1, 11 23
rectangle147 car56 1, 7 15
rectangle148 car57 0, 24 9
rectangle149 car62 0, 2 5
rectangle150 car62 0, 2 2
rectangle151 car54 0, 14 9
rectangle152 car62 1, 9 0
rectangle153 car56 0, 11 10
rectangle154 car57 0, 21 11
rectangle155 car56 0, 2 18
rectangle156 car56 1, 15 7
rectangle157 car56 0, 14 13
rectangle158 car57 1, 16 5
rectangle159 car56 0, 10 6
rectangle160 car57 0, 17 6
rectangle161 car56 1, 15 15
rectangle162 car56 0, 14 11
rectangle163 car56 0, 10 15
rectangle164 car57 0, 8 3
rectangle165 car62 0, 4 20
rectangle166 car56 1, 0 11
rectangle167 car62 0, 5 2
rectangle168 car53 0, 8 0
rectangle169 car54 1, 0 6
rectangle170 car56 1, 6 7
rectangle171 car54 1, 19 9
rectangle172 car56 1, 1 20
rectangle173 car56 1, 6 10
rectangle174 car62 1, 0 7
rectangle175 car56 1, 13 23
rectangle176 car56 1, 0 7
rectangle177 car56 1, 16 18
rectangle178 car53 0, 9 4
rectangle179 car57 0, 6 15
rectangle180 car56 1, 15 3
