rectangle1 car35 1, 0 0
rectangle2 car42 0, 0 0
rectangle3 car42 0, 0 14
rectangle4 car42 1, 5 0
rectangle5 car38 0, 0 16
rectangle6 car35 1, 6 0
rectangle7 car42 1, 4 17
rectangle8 car26 0, 13 8
rectangle9 car38 0, 1 18
rectangle10 car9 0, 1 4
rectangle11 car37 0, 11 8
rectangle12 car6 1, 0 2
rectangle13 car42 1, 13 9
rectangle14 car42 1, 1 1
rectangle15 car35 1, 5 2
rectangle16 car9 1, 5 5
rectangle17 car42 0, 6 12
rectangle18 car37 0, 9 0
rectangle19 car35 0, 6 9
rectangle20 car42 0, 3 0
rectangle21 car37 1, 1 10
rectangle22 car37 0, 14 14
rectangle23 car42 0, 0 5
rectangle24 car6 1, 5 3
rectangle25 car35 0, 2 8
rectangle26 car6 0, 5 0
rectangle27 car9 1, 4 0
rectangle28 car37 1, 12 0
rectangle29 car26 0, 2 2
rectangle30 car37 0, 5 5
rectangle31 car26 1, 10 3
rectangle32 car35 1, 5 0
rectangle33 car35 1, 7 5
rectangle34 car38 0, 0 8
rectangle35 car9 0, 0 4
rectangle36 car35 1, 0 5
rectangle37 car35 0, 3 7
rectangle38 car38 1, 0 17
rectangle39 car42 1, 0 9
rectangle40 car42 0, 11 17
rectangle41 car9 0, 5 1
rectangle42 car9 0, 4 1
rectangle43 car42 1, 6 10
rectangle44 car42 1, 11 7
rectangle45 car42 1, 5 13
rectangle46 car42 0, 7 0
rectangle47 car9 0, 0 0
rectangle48 car42 0, 8 4
rectangle49 car26 1, 10 6
rectangle50 car38 0, 8 15
rectangle51 car35 0, 2 7
rectangle52 car37 0, 5 0
rectangle53 car26 0, 10 7
rectangle54 car35 1, 0 7
rectangle55 car42 1, 4 9
rectangle56 car42 0, 9 5
rectangle57 car35 1, 2 9
rectangle58 car42 1, 3 14
rectangle59 car42 0, 13 0
rectangle60 car38 0, 3 11
rectangle61 car26 0, 1 7
rectangle62 car26 0, 7 0
rectangle63 car37 0, 0 5
rectangle64 car37 0, 8 8
rectangle65 car26 0, 0 0
rectangle66 car37 0, 1 13
rectangle67 car38 1, 0 5
rectangle68 car26 1, 6 3
rectangle69 car42 1, 10 19
rectangle70 car42 1, 1 14
rectangle71 car6 1, 0 0
rectangle72 car37 1, 12 8
rectangle73 car26 0, 0 9
rectangle74 car37 1, 0 0
rectangle75 car35 1, 4 0
rectangle76 car35 1, 0 12
rectangle77 car37 0, 11 11
rectangle78 car37 0, 0 11
rectangle79 car37 1, 12 5
rectangle80 car26 0, 6 6
rectangle81 car26 1, 9 0
rectangle82 car26 0, 6 10
rectangle83 car42 0, 10 17
rectangle84 car6 1, 5 4
rectangle85 car37 1, 8 5
rectangle86 car38 1, 0 0
rectangle87 car37 0, 9 14
rectangle88 car37 1, 3 13
rectangle89 car37 1, 0 14
rectangle90 car26 0, 1 2
rectangle91 car38 1, 4 10
rectangle92 car42 1, 11 5
rectangle93 car42 1, 4 1
rectangle94 car38 1, 0 19
rectangle95 car42 1, 7 17
rectangle96 car42 1, 10 13
rectangle97 car26 0, 3 3
rectangle98 car26 0, 15 0
rectangle99 car6 0, 7 3
rectangle100 car26 1, 0 4
rectangle101 car37 1, 1 0
rectangle102 car38 0, 4 5
rectangle103 car26 1, 11 10
rectangle104 car37 0, 6 10
rectangle105 car37 1, 5 14
rectangle106 car42 1, 10 0
rectangle107 car38 0, 3 15
rectangle108 car26 1, 0 11
rectangle109 car42 0, 11 16
rectangle110 car26 1, 1 3
rectangle111 car38 1, 6 19
rectangle112 car26 1, 1 8
rectangle113 car35 1, 5 5
rectangle114 car38 1, 4 0
rectangle115 car38 1, 0 11
rectangle116 car26 1, 13 7
rectangle117 car42 1, 3 4
rectangle118 car42 0, 10 10
rectangle119 car42 1, 0 18
rectangle120 car37 1, 10 9
