rectangle1 car10 0, 10 6
rectangle2 car10 1, 11 0
rectangle3 car10 1, 1 0
rectangle4 car10 1, 1 2
rectangle5 car10 0, 15 10
rectangle6 car10 1, 19 0
rectangle7 car10 1, 3 0
rectangle8 car10 0, 11 2
rectangle9 car10 0, 18 9
rectangle10 car10 1, 10 8
rectangle11 car10 1, 6 0
rectangle12 car10 1, 6 6
rectangle13 car10 0, 15 0
rectangle14 car10 0, 4 5
rectangle15 car10 1, 2 4
rectangle16 car10 1, 19 4
rectangle17 car10 0, 8 5
rectangle18 car10 0, 0 0
rectangle19 car10 1, 15 5
rectangle20 car10 0, 18 6
rectangle21 car10 1, 5 6
rectangle22 car10 0, 20 4
rectangle23 car10 0, 0 6
rectangle24 car10 0, 12 5
rectangle25 car10 1, 0 5
rectangle26 car10 1, 11 8
rectangle27 car10 0, 4 0
