rectangle1 car110 0, 0 3
rectangle332 car110 1, 20 10
rectangle333 car110 0, 1 11
rectangle334 car112 0, 19 9
rectangle335 car110 1, 18 5
rectangle336 car70 0, 0 6
rectangle337 car109 0, 12 15
rectangle338 car112 1, 10 1
rectangle339 car109 0, 17 16
rectangle340 car110 1, 15 10
rectangle341 car111 0, 13 0
rectangle342 car110 1, 20 5
rectangle343 car110 1, 0 0
rectangle344 car56 0, 0 0
rectangle345 car52 0, 0 0
rectangle346 car110 1, 17 10
rectangle347 car110 0, 10 5
rectangle348 car103 1, 0 8
rectangle349 car110 1, 23 1
rectangle350 car110 1, 16 4
