rectangle1 car11 1, 4 2
rectangle2 car11 1, 4 5
rectangle3 car8 1, 0 3
rectangle4 car12 0, 0 3
rectangle5 car12 1, 6 9
rectangle6 car12 1, 11 1
rectangle7 car12 1, 19 6
rectangle8 car12 1, 2 0
rectangle9 car12 0, 21 5
rectangle10 car11 1, 0 7
rectangle11 car11 0, 3 1
rectangle12 car12 0, 9 5
rectangle13 car12 1, 11 6
rectangle14 car11 1, 0 0
rectangle15 car12 0, 0 9
rectangle16 car12 0, 7 8
rectangle17 car12 1, 15 5
rectangle18 car11 0, 3 0
rectangle19 car8 1, 0 0
rectangle20 car12 0, 15 10
rectangle21 car12 1, 11 0
rectangle22 car12 0, 6 5
rectangle23 car12 1, 2 2
rectangle24 car12 1, 0 0
rectangle25 car11 1, 0 2
rectangle26 car12 0, 10 0
rectangle27 car12 0, 5 0
rectangle28 car8 1, 0 7
rectangle29 car12 1, 7 5
rectangle30 car11 1, 6 1
rectangle31 car12 1, 1 4
rectangle32 car12 0, 19 0
rectangle33 car11 1, 4 1
rectangle34 car12 0, 15 0
rectangle35 car12 0, 1 7
rectangle36 car11 0, 3 2
rectangle37 car12 0, 0 4
rectangle38 car12 1, 3 0
