rectangle1 car5 0, 1 6
rectangle2 car5 1, 0 4
rectangle3 car2 0, 4 2
rectangle4 car2 0, 4 0
rectangle5 car5 1, 1 1
rectangle6 car2 0, 4 4
rectangle7 car2 1, 0 0
rectangle8 car5 0, 8 5
rectangle9 car5 1, 9 1
rectangle10 car2 1, 0 3
rectangle11 car5 0, 8 6
rectangle12 car5 1, 2 0
rectangle13 car5 1, 10 1
rectangle14 car5 0, 12 1
rectangle15 car5 1, 7 2
rectangle16 car5 1, 3 4
